mall_id,name,province,city,confidence_level,identity_status,selected_poi_name,selected_address,selected_poi_type,selected_lon_wgs84,selected_lat_wgs84,official_coord_evidence,identity_reasons,suspicious_reason
2822,苏州常熟天虹购物中心,江苏省,苏州市,C,manual_review,天虹美城广场,虞山镇海虞北路39号,购物服务;商场;购物中心,120.74954299,31.67396415,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2873,南京六合宝龙广场,江苏省,南京市,C,manual_review,南京江宁宝龙广场,江苏省南京市江宁区麒麟街道丹霞街麒麟科技城,购物:综合商场:购物中心,118.9227051,32.04655665,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2874,南京江北宝龙城,江苏省,南京市,C,manual_review,南京江宁宝龙广场,开城路与丹霞街交叉口,购物服务;商场;购物中心,118.9227061,32.04658865,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2875,龙湖世茂下沙天街,浙江省,杭州市,C,manual_review,龙湖杭州钱湾天街(暂停营业),世茂江滨商业中心(下沙江滨地铁站C口步行290米),购物服务;商场;购物中心,120.37639473,30.28836106,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2876,南京新北时代广场,江苏省,南京市,C,manual_review,新北时代广场,江苏省南京市浦口区丽景路5号,购物:综合商场:购物中心,118.7044492,32.15871181,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2888,扬州市高邮吾悦广场,江苏省,扬州市,C,manual_review,高邮吾悦广场,瀚海路与海潮东路交汇处东南侧,购物服务;商场;普通商场,119.475643,32.7802494,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2896,扬州广陵宝龙广场,江苏省,扬州市,C,manual_review,扬州邗江宝龙广场,维扬路75号,购物服务;商场;购物中心,119.41036939,32.3667426,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2899,华润杭州中心,浙江省,杭州市,C,manual_review,华润美多超市,浙江省杭州市拱墅区上塘街道霞湾巷71号锦鲤中心102室,购物:超市,120.14838781,30.29948581,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2902,上海保利古华项目,上海市,上海市,C,manual_review,保利汽车(上海)有限公司,华翔路299号,汽车销售;法拉利特约销售;玛莎拉蒂销售|汽车维修;法拉利特约维修;玛莎拉蒂维修,121.31491044,31.17626998,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2911,上海益田假日广场,上海市,上海市,D,reject_candidate,,,,,,none,no_viable_official_poi,review_required=1; review_status=blocked_unresolved
2922,扬州宝龙广场,江苏省,扬州市,C,manual_review,扬州邗江宝龙广场,维扬路75号,购物服务;商场;购物中心,119.41036939,32.3667426,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2923,苏州新光天地,江苏省,苏州市,C,manual_review,新光天地,苏州大道东456号,购物服务;商场;购物中心,120.70747675,31.32521637,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2928,镇江中央商场（句容店）,江苏省,镇江市,C,manual_review,小米江苏镇江句容市崇明街道中央商场授权店东大街分店,天一商城西南门旁,购物服务;家电电子卖场;手机销售,119.16704466,31.94513605,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2932,南京十四所万象商业,江苏省,南京市,C,manual_review,金象城购物中心,江山路8号,购物服务;商场;购物中心,118.73086785,32.12958442,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2969,绍兴钱清·金帝星隆城,浙江省,绍兴市,C,manual_review,金帝柯桥星隆城,浙江省绍兴市柯桥区飞华大厦对面,购物:综合商场:购物中心,120.39287777,30.13152802,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2973,宁波海泉湾PLUS,浙江省,宁波市,C,manual_review,宁波海泉湾PLUS购物中心,浙江省宁波市慈溪市,购物:综合商场:购物中心,121.19677799,30.31686527,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
2992,苏州昆山中楠都汇广场,江苏省,苏州市,C,manual_review,中楠都汇广场,江苏省苏州市昆山市萧林东路5018号,购物:综合商场:购物中心,120.97559184,31.40535884,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3009,温州苍南宝龙广场,浙江省,温州市,C,manual_review,苍南宝龙广场,浙江省温州市苍南县灵溪镇渎浦路78号,购物:综合商场:购物中心,120.43666712,27.52593192,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3016,扬州仪征万达广场,江苏省,扬州市,C,manual_review,扬州邗江万达广场,江苏省扬州市邗江区邗江中路302号,购物:综合商场:购物中心,119.3937925,32.37035868,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3025,宁波宏泰广场H99,浙江省,宁波市,C,manual_review,宏泰广场,浙江省宁波市鄞州区宁穿路1222号,购物:综合商场:购物中心,121.60850496,29.86237391,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3028,上海徐汇绿地缤纷城,上海市,上海市,C,manual_review,绿地缤纷城,上海市黄浦区龙华东路810号,购物:综合商场,121.4687227,31.1945921,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3040,上海文峰广场（张杨北路店）,上海市,上海市,C,manual_review,上海文峰广场,上海市浦东新区张扬北路801号,购物:综合商场:购物中心,121.58303931,31.27364997,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3046,昆山金鹰国际购物中心B馆,江苏省,苏州市,C,manual_review,昆山金鹰国际购物中心B座,珠江中路198号,购物服务;商场;购物中心,120.96660776,31.37786095,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3047,苏州昆山万达广场,江苏省,苏州市,C,manual_review,苏州昆山青阳万达广场,江苏省苏州市昆山市青阳万达二楼铺位2068,购物:综合商场:购物中心,120.98767246,31.41518443,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3051,上海百联金山购物中心,上海市,上海市,C,manual_review,百联金山购物中心,上海市金山区卫清西路168弄99号,购物:综合商场:购物中心,121.34321618,30.73400265,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3057,南京绿地紫峰购物广场,江苏省,南京市,C,manual_review,绿地中心·紫峰购物广场,中山北路8号(鼓楼地铁站4A口步行310米),购物服务;商场;购物中心,118.7779876,32.06269534,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3066,上海太平洋新天地商业广场,上海市,上海市,D,reject_candidate,,,,,,none,no_viable_official_poi,review_required=1; review_status=blocked_unresolved; second_review=B/C/D needs map-picked A center
3072,上海临港万达广场,上海市,上海市,C,manual_review,上海临港万达广场,上海市浦东新区泥城镇鸿音路2555号,购物:综合商场:购物中心,121.81051802,30.8938811,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3073,扬州宝应吾悦广场,江苏省,扬州市,C,manual_review,宝应吾悦广场,江苏省扬州市宝应县通运路9号,购物:综合商场:购物中心,119.34452261,33.21335367,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3076,上海海梦一方（Dream,上海市,上海市,C,manual_review,海梦一方DREAM Gala,上海市闵行区莲花南路1389号(景西路地铁站4号口步行340米),购物:综合商场:购物中心,121.40930464,31.10171418,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3081,龙湖常州原山天街,江苏省,常州市,C,manual_review,龙湖常州龙城天街,勤业路295号(五星地铁站3号口步行240米),购物服务;商场;普通商场,119.91144262,31.79508646,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3090,泰州天德湖东奥莱,江苏省,泰州市,C,manual_review,泰州首创奥特莱斯,"江苏省泰州市高港区高新区海军东路与鼓楼南路交汇处,天德湖旁",购物:综合商场:购物中心,119.92507404,32.4252133,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3106,上海青浦卓悦时光,上海市,上海市,C,manual_review,iBody青浦店,上海市青浦区盈浦街道清河湾路1121弄青浦卓悦时光6号楼,运动健身:健身中心,121.09530514,31.17323849,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3110,浙江临海台运广场,浙江省,台州市,C,manual_review,台运广场,浙江省台州市临海市临海大道中1919号,购物:综合商场,121.19709585,28.88796789,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3112,扬州联创保利广场,江苏省,扬州市,C,manual_review,保利管道,江苏省扬州市江都区大桥镇,购物:家具家居建材:建材,119.65273707,32.40063064,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
3116,常州嘉宏空港国际星光城,江苏省,常州市,C,manual_review,嘉宏空港国际星光城,江苏省常州市新北区罗南路,购物:综合商场:购物中心,119.81538686,31.89712,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
